"station_id","obsTime","ELEV","WDIR","WDSD","TEMP","HUMD","PRES","SUN","H_24R","H_FX","H_XD","H_FXT","D_TX","D_TXT","D_TN","D_TNT"
"C0AD30","2019-08-14 00:00:00","20.000","336.000","0.300","29.400","0.760","998.900","-99.000","0.000","-99.000","-99.000","-99.000","35.500","","28.000",""
"C0R240","2019-08-14 00:00:00","87.000","64.000","0.300","25.900","0.960","994.500","-99.000","82.000","-99.000","-99.000","-99.000","31.900","","24.400",""
"C0AI30","2019-08-14 00:00:00","26.000","161.000","1.200","29.100","0.820","1000.700","-99.000","0.000","-99.000","-99.000","-99.000","35.800","","27.600",""
"C0U960","2019-08-14 00:00:00","1885.000","-99.000","-99.000","15.700","0.960","810.300","-99.000","0.000","-99.000","-99.000","-99.000","24.100","","14.200",""
"C0T9E0","2019-08-14 00:00:00","415.000","226.000","1.200","25.400","0.890","959.000","-99.000","0.000","-99.000","-99.000","-99.000","30.000","","24.000",""
"C0D550","2019-08-14 00:00:00","1956.000","160.000","1.200","18.300","0.600","806.800","-99.000","0.000","-99.000","-99.000","-99.000","22.500","","15.700",""
"C0C630","2019-08-14 00:00:00","209.000","194.000","1.800","25.800","0.790","979.900","-99.000","0.000","-99.000","-99.000","-99.000","33.200","","25.600",""
"C0I540","2019-08-14 00:00:00","3344.000","294.000","5.300","8.100","0.880","681.300","-99.000","-99.000","-99.000","-99.000","-99.000","11.700","","7.600",""
"C0G890","2019-08-14 00:00:00","24.000","168.000","3.100","28.500","0.970","1000.700","-99.000","78.000","-99.000","-99.000","-99.000","29.500","","24.300",""
"C0G720","2019-08-14 00:00:00","50.000","161.000","1.600","27.100","0.890","997.700","-99.000","138.500","-99.000","-99.000","-99.000","28.100","","23.300",""
"C0UA40","2019-08-14 00:00:00","1121.000","214.000","1.400","21.400","0.910","883.400","-99.000","0.500","-99.000","-99.000","-99.000","26.000","","20.700",""
"C0V400","2019-08-14 00:00:00","56.000","70.000","2.100","26.300","0.950","997.300","-99.000","196.500","-99.000","-99.000","-99.000","29.300","","24.800",""
"C0X130","2019-08-14 00:00:00","27.000","126.000","1.700","27.200","1.000","1001.100","-99.000","148.000","-99.000","-99.000","-99.000","29.900","","24.700",""
"C0A520","2019-08-14 00:00:00","48.000","212.000","1.200","27.300","0.840","998.100","-99.000","0.000","-99.000","-99.000","-99.000","35.900","","26.600",""
"C0U870","2019-08-14 00:00:00","474.000","0.000","0.100","24.800","0.890","952.000","-99.000","7.500","-99.000","-99.000","-99.000","29.600","","24.200",""
"C0S690","2019-08-14 00:00:00","522.000","47.000","0.400","23.900","0.930","946.800","-99.000","0.500","-99.000","-99.000","-99.000","33.700","","23.700",""
"C0R150","2019-08-14 00:00:00","105.000","113.000","1.700","26.400","0.990","991.800","-99.000","106.500","-99.000","-99.000","-99.000","32.400","","23.500",""
"C0K560","2019-08-14 00:00:00","117.000","93.000","0.600","25.900","0.930","991.400","-99.000","99.000","-99.000","-99.000","-99.000","31.100","","22.900",""
"C0X100","2019-08-14 00:00:00","10.000","117.000","1.600","28.000","0.880","1001.300","-99.000","198.500","-99.000","-99.000","-99.000","30.000","","24.400",""
"C0K460","2019-08-14 00:00:00","60.000","185.000","2.800","27.300","0.820","996.100","-99.000","154.500","-99.000","-99.000","-99.000","28.800","","23.600",""
"C0M740","2019-08-14 00:00:00","15.000","159.000","1.700","-99.000","-99.000","1001.400","-99.000","88.000","-99.000","-99.000","-99.000","-999.000","","-999.000",""
"C0SA10","2019-08-14 00:00:00","411.000","180.000","1.000","25.500","0.910","959.100","-99.000","0.500","-99.000","-99.000","-99.000","32.700","","24.500",""
"C0C660","2019-08-14 00:00:00","176.000","181.000","0.900","26.900","0.830","983.500","-99.000","0.000","-99.000","-99.000","-99.000","33.700","","26.000",""
"C0R620","2019-08-14 00:00:00","34.000","241.000","4.300","27.500","0.910","1001.000","-99.000","8.000","-99.000","-99.000","-99.000","30.500","","24.900",""
"C0F0B0","2019-08-14 00:00:00","311.000","226.000","5.100","27.100","0.850","969.300","-99.000","11.000","-99.000","-99.000","-99.000","29.800","","23.300",""
"C0O970","2019-08-14 00:00:00","71.000","94.000","3.100","25.400","1.000","996.800","-99.000","156.000","-99.000","-99.000","-99.000","30.300","","23.600",""
"C0F9P0","2019-08-14 00:00:00","26.000","189.000","3.200","28.600","0.830","1000.900","-99.000","34.500","-99.000","-99.000","-99.000","30.000","","25.000",""
"C0R560","2019-08-14 00:00:00","22.000","72.000","1.100","27.100","0.930","1002.300","-99.000","135.500","-99.000","-99.000","-99.000","30.900","","24.300",""
"C0X220","2019-08-14 00:00:00","26.000","313.000","2.900","26.600","0.900","1001.000","-99.000","57.500","-99.000","-99.000","-99.000","28.400","","23.100",""
"C0M680","2019-08-14 00:00:00","37.000","172.000","1.000","26.600","0.930","1001.300","-99.000","86.500","-99.000","-99.000","-99.000","29.400","","23.700",""
"C0S710","2019-08-14 00:00:00","382.000","0.000","0.100","24.700","0.950","963.000","-99.000","1.500","-99.000","-99.000","-99.000","31.700","","23.700",""
"C0F9T0","2019-08-14 00:00:00","111.000","178.000","0.700","28.500","0.800","991.400","-99.000","46.000","-99.000","-99.000","-99.000","29.900","","24.800",""
"C0K500","2019-08-14 00:00:00","12.000","178.000","1.000","26.900","0.930","1001.200","-99.000","158.500","-99.000","-99.000","-99.000","28.500","","24.000",""
"C0F9N0","2019-08-14 00:00:00","75.000","165.000","1.600","29.200","0.770","995.400","-99.000","32.500","-99.000","-99.000","-99.000","31.300","","25.400",""
"C0G740","2019-08-14 00:00:00","24.000","142.000","1.300","26.600","0.910","1001.200","-99.000","105.000","-99.000","-99.000","-99.000","27.800","","23.200",""
"C0UA70","2019-08-14 00:00:00","547.000","173.000","0.900","24.500","0.990","944.000","-99.000","0.000","-99.000","-99.000","-99.000","30.500","","23.300",""
"C0AC60","2019-08-14 00:00:00","55.000","211.000","1.000","26.100","0.880","996.900","-99.000","0.000","-99.000","-99.000","-99.000","35.400","","26.100",""
"C0X190","2019-08-14 00:00:00","10.000","120.000","1.100","27.500","0.990","1002.700","-99.000","131.000","-99.000","-99.000","-99.000","28.400","","24.000",""
"C0R510","2019-08-14 00:00:00","31.000","0.000","0.100","27.600","0.910","1001.200","-99.000","124.500","-99.000","-99.000","-99.000","31.600","","24.700",""
"C0X060","2019-08-14 00:00:00","19.000","148.000","1.800","26.400","0.930","1003.600","-99.000","82.000","-99.000","-99.000","-99.000","28.400","","23.800",""
"C0E550","2019-08-14 00:00:00","84.000","236.000","1.200","27.800","0.870","994.400","-99.000","0.500","-99.000","-99.000","-99.000","31.800","","25.100",""
"C0AI20","2019-08-14 00:00:00","25.000","218.000","3.100","28.000","0.940","999.700","-99.000","0.000","-99.000","-99.000","-99.000","31.400","","26.600",""
"C0E740","2019-08-14 00:00:00","27.000","230.000","1.300","28.600","0.840","999.300","-99.000","0.000","-99.000","-99.000","-99.000","32.500","","25.600",""
"C0R650","2019-08-14 00:00:00","29.000","94.000","1.200","27.000","0.990","1002.500","-99.000","85.500","-99.000","-99.000","-99.000","31.300","","24.400",""
"C0S750","2019-08-14 00:00:00","2280.000","0.000","0.200","13.600","0.980","770.800","-99.000","0.000","-99.000","-99.000","-99.000","20.900","","13.500",""
"C0I370","2019-08-14 00:00:00","671.000","330.000","0.400","23.100","0.960","932.000","-99.000","6.000","-99.000","-99.000","-99.000","31.600","","21.300",""
"C0K400","2019-08-14 00:00:00","65.000","181.000","1.200","28.000","0.870","997.100","-99.000","163.500","-99.000","-99.000","-99.000","29.300","","22.900",""
"C0A650","2019-08-14 00:00:00","287.000","0.000","0.000","23.400","0.990","971.400","-99.000","0.000","-99.000","-99.000","-99.000","33.200","","23.200",""
"C0U750","2019-08-14 00:00:00","398.000","199.000","2.900","25.600","0.920","959.500","-99.000","0.000","-99.000","-99.000","-99.000","29.300","","24.700",""
"C0M730","2019-08-14 00:00:00","40.000","103.000","0.500","26.300","0.990","998.800","-99.000","112.500","-99.000","-99.000","-99.000","31.600","","23.600",""
"C0Z061","2019-08-14 00:00:00","174.000","119.000","1.200","27.100","0.880","987.200","-99.000","0.000","-99.000","-99.000","-99.000","34.600","","25.500",""
"C0M670","2019-08-14 00:00:00","43.000","172.000","1.000","27.300","0.840","998.400","-99.000","153.000","-99.000","-99.000","-99.000","29.800","","23.800",""
"C0I530","2019-08-14 00:00:00","3014.000","222.000","2.600","9.100","0.920","700.000","-99.000","14.500","-99.000","-99.000","-99.000","11.500","","8.300",""
"C0A880","2019-08-14 00:00:00","6.000","0.000","0.200","24.500","0.930","1000.700","-99.000","0.000","-99.000","-99.000","-99.000","32.700","","24.400",""
"C0S950","2019-08-14 00:00:00","415.000","216.000","1.700","24.900","1.000","957.800","-99.000","1.000","-99.000","-99.000","-99.000","31.000","","24.100",""
"CM0170","2019-08-14 00:00:00","106.000","89.000","2.600","25.300","0.920","992.900","-99.000","46.500","-99.000","-99.000","-99.000","30.100","","22.800",""
"C0F860","2019-08-14 00:00:00","2215.000","0.000","0.000","13.300","1.000","778.100","-99.000","13.000","-99.000","-99.000","-99.000","21.500","","12.600",""
"C0U890","2019-08-14 00:00:00","116.000","272.000","1.600","26.700","0.990","991.400","-99.000","0.000","-99.000","-99.000","-99.000","31.800","","25.300",""
"C0G800","2019-08-14 00:00:00","15.000","189.000","1.600","27.400","0.920","1001.200","-99.000","92.000","-99.000","-99.000","-99.000","28.100","","23.700",""
"C0F850","2019-08-14 00:00:00","379.000","202.000","1.700","25.600","0.840","961.300","-99.000","10.500","-99.000","-99.000","-99.000","30.200","","23.000",""
"C0AH50","2019-08-14 00:00:00","275.000","230.000","2.200","27.200","0.990","972.500","-99.000","0.000","-99.000","-99.000","-99.000","32.500","","26.300",""
"C0Z160","2019-08-14 00:00:00","124.000","189.000","1.100","26.600","0.910","990.700","-99.000","0.000","-99.000","-99.000","-99.000","32.700","","18.900",""
"C0F0A0","2019-08-14 00:00:00","3587.000","199.000","2.800","8.000","0.810","662.300","-99.000","5.500","-99.000","-99.000","-99.000","11.200","","7.900",""
"C0Z250","2019-08-14 00:00:00","1124.000","198.000","0.500","20.400","0.990","884.100","-99.000","3.500","-99.000","-99.000","-99.000","30.200","","20.200",""
"C0K440","2019-08-14 00:00:00","35.000","162.000","2.100","27.200","0.870","999.900","-99.000","140.000","-99.000","-99.000","-99.000","28.200","","23.400",""
"C0T900","2019-08-14 00:00:00","160.000","267.000","0.500","26.600","0.760","984.300","-99.000","0.000","-99.000","-99.000","-99.000","32.800","","24.800",""
"C0F9V0","2019-08-14 00:00:00","525.000","214.000","4.400","25.300","0.900","948.000","-99.000","27.500","-99.000","-99.000","-99.000","29.500","","22.800",""
"C0UA20","2019-08-14 00:00:00","2619.000","201.000","2.400","11.000","1.000","735.300","-99.000","1.000","-99.000","-99.000","-99.000","16.300","","10.700",""
"C0M850","2019-08-14 00:00:00","695.000","86.000","0.500","22.100","0.960","928.500","-99.000","42.000","-99.000","-99.000","-99.000","27.300","","21.300",""
"C0C620","2019-08-14 00:00:00","19.000","182.000","0.900","27.000","0.890","999.600","-99.000","0.000","-99.000","-99.000","-99.000","34.000","","25.600",""
"C0I360","2019-08-14 00:00:00","300.000","33.000","0.700","25.700","0.910","970.100","-99.000","12.000","-99.000","-99.000","-99.000","31.300","","23.500",""
"C0M810","2019-08-14 00:00:00","1354.000","155.000","1.700","18.900","0.960","861.300","-99.000","23.000","-99.000","-99.000","-99.000","24.800","","18.400",""
"C0AC80","2019-08-14 00:00:00","40.000","80.000","0.500","26.100","0.870","998.500","-99.000","0.000","-99.000","-99.000","-99.000","36.000","","25.400",""
"CM0140","2019-08-14 00:00:00","26.000","310.000","0.600","28.800","0.790","1001.500","-99.000","0.000","-99.000","-99.000","-99.000","31.500","","27.600",""
"C0C680","2019-08-14 00:00:00","228.000","0.000","0.000","26.600","0.850","976.100","-99.000","0.000","-99.000","-99.000","-99.000","33.200","","25.900",""
"C0SA20","2019-08-14 00:00:00","857.000","342.000","0.800","23.900","0.810","911.700","-99.000","2.000","-99.000","-99.000","-99.000","27.800","","22.100",""
"C0K490","2019-08-14 00:00:00","91.000","0.000","0.000","26.800","0.830","993.300","-99.000","97.000","-99.000","-99.000","-99.000","30.000","","23.500",""
"C0V820","2019-08-14 00:00:00","441.000","27.000","1.300","23.200","0.910","958.500","-99.000","12.500","-99.000","-99.000","-99.000","28.700","","22.200",""
"C0S810","2019-08-14 00:00:00","65.000","310.000","0.400","26.800","0.940","998.900","-99.000","0.000","-99.000","-99.000","-99.000","34.100","","25.800",""
"C0R580","2019-08-14 00:00:00","10.000","83.000","1.000","26.800","1.000","1002.900","-99.000","127.500","-99.000","-99.000","-99.000","30.300","","24.600",""
"C0Z330","2019-08-14 00:00:00","488.000","249.000","1.000","25.000","0.990","951.800","-99.000","0.000","-99.000","-99.000","-99.000","33.100","","24.000",""
"C0E590","2019-08-14 00:00:00","40.000","205.000","2.100","27.700","0.880","997.800","-99.000","0.500","-99.000","-99.000","-99.000","30.300","","25.300",""
"C0D540","2019-08-14 00:00:00","227.000","0.000","0.000","23.900","0.950","979.000","-99.000","0.000","-99.000","-99.000","-99.000","34.600","","23.700",""
"C0K420","2019-08-14 00:00:00","42.000","179.000","0.700","27.000","0.850","998.900","-99.000","161.500","-99.000","-99.000","-99.000","28.200","","23.400",""
"C0Z180","2019-08-14 00:00:00","34.000","296.000","1.300","27.700","0.820","999.500","-99.000","0.000","-99.000","-99.000","-99.000","31.300","","26.100",""
"C0AD10","2019-08-14 00:00:00","27.000","267.000","1.000","28.500","0.810","999.600","-99.000","0.000","-99.000","-99.000","-99.000","33.900","","27.100",""
"C0M720","2019-08-14 00:00:00","225.000","115.000","1.300","26.300","0.790","979.000","-99.000","63.000","-99.000","-99.000","-99.000","29.800","","22.500",""
"C0V450","2019-08-14 00:00:00","51.000","107.000","1.400","26.400","0.990","998.300","-99.000","141.000","-99.000","-99.000","-99.000","30.700","","24.500",""
"C0R280","2019-08-14 00:00:00","242.000","147.000","1.000","25.300","-99.000","976.900","-99.000","38.500","-99.000","-99.000","-99.000","29.700","","23.800",""
"C0E610","2019-08-14 00:00:00","850.000","225.000","0.600","22.100","0.920","912.600","-99.000","0.500","-99.000","-99.000","-99.000","28.000","","21.400",""
"C0V610","2019-08-14 00:00:00","22.000","87.000","1.500","27.000","0.880","1001.500","-99.000","99.500","-99.000","-99.000","-99.000","28.900","","24.700",""
"C0Z310","2019-08-14 00:00:00","59.000","2.000","0.900","26.900","0.970","997.200","-99.000","0.500","-99.000","-99.000","-99.000","30.300","","25.600",""
"C0E430","2019-08-14 00:00:00","258.000","186.000","0.900","23.700","0.920","977.900","-99.000","0.000","-99.000","-99.000","-99.000","32.900","","23.400",""
"C0D390","2019-08-14 00:00:00","146.000","0.000","0.000","24.400","0.940","985.500","-99.000","0.000","-99.000","-99.000","-99.000","35.100","","24.400",""
"C0T9F0","2019-08-14 00:00:00","251.000","305.000","0.700","25.800","0.910","975.600","-99.000","0.000","-99.000","-99.000","-99.000","32.300","","25.200",""
"C0R350","2019-08-14 00:00:00","35.000","234.000","2.500","26.900","-99.000","1000.100","-99.000","45.500","-99.000","-99.000","-99.000","29.700","","24.600",""
"C0K550","2019-08-14 00:00:00","15.000","155.000","0.700","27.000","0.910","1002.400","-99.000","79.500","-99.000","-99.000","-99.000","29.300","","23.900",""
"C0C670","2019-08-14 00:00:00","250.000","171.000","1.000","25.400","0.840","975.600","-99.000","0.000","-99.000","-99.000","-99.000","33.300","","25.000",""
"C0A980","2019-08-14 00:00:00","11.000","0.000","0.000","28.300","0.830","1002.100","-99.000","0.000","-99.000","-99.000","-99.000","35.900","","26.100",""
"C0UA60","2019-08-14 00:00:00","566.000","269.000","0.600","24.100","0.930","941.200","-99.000","0.000","-99.000","-99.000","-99.000","31.600","","23.300",""
"C0V720","2019-08-14 00:00:00","15.000","55.000","1.200","28.200","0.940","1002.600","-99.000","122.500","-99.000","-99.000","-99.000","30.900","","25.300",""
"C0C480","2019-08-14 00:00:00","105.000","0.000","0.000","28.300","0.760","991.100","-99.000","0.000","-99.000","-99.000","-99.000","35.900","","26.900",""
"C0S900","2019-08-14 00:00:00","27.000","250.000","3.200","28.700","0.800","1002.400","-99.000","0.000","-99.000","-99.000","-99.000","30.800","","28.300",""
"C0SA00","2019-08-14 00:00:00","466.000","279.000","1.400","23.500","0.990","952.600","-99.000","3.500","-99.000","-99.000","-99.000","28.700","","23.300",""
"C0V730","2019-08-14 00:00:00","33.000","47.000","0.900","27.100","0.990","1001.200","-99.000","96.000","-99.000","-99.000","-99.000","30.800","","24.900",""
"C0G730","2019-08-14 00:00:00","27.000","175.000","1.400","26.600","0.950","1001.400","-99.000","157.500","-99.000","-99.000","-99.000","27.800","","23.000",""
"C0Z300","2019-08-14 00:00:00","182.000","213.000","1.600","27.700","0.930","984.700","-99.000","0.000","-99.000","-99.000","-99.000","33.800","","25.500",""
"C0H9A0","2019-08-14 00:00:00","1595.000","0.000","0.000","16.900","0.990","841.400","-99.000","12.500","-99.000","-99.000","-99.000","25.000","","16.900",""
"C0S840","2019-08-14 00:00:00","22.000","256.000","0.600","26.500","0.910","1003.100","-99.000","57.500","-99.000","-99.000","-99.000","33.200","","24.600",""
"CM0010","2019-08-14 00:00:00","68.000","0.000","0.000","27.400","-99.000","995.900","-99.000","0.000","-99.000","-99.000","-99.000","35.600","","26.000",""
